Date,priceUSD,size,sentbyaddress,transactions,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,marketcap,transactionvalue,mediantransactionvalue,tweets,google_trends,fee_to_reward,activeaddresses,top100cap
12/16/2018,3298,768751,291162,226338,0.131,1851351914,0.216,0.0708,12.522,57463467350,12318,111.883,19526,36.314,1.023,461489,15.635
12/17/2018,3417,763719,373503,298663,0.186,2770847822,0.24,0.0783,9,59549671880,13714,146.609,24940,44.181,1.038,600338,15.635
12/18/2018,3575,823413,369457,266117,0.134,3365003558,0.357,0.132,11.25,62304534024,18399,222.544,25600,43.153,1.635,533486,15.635
12/19/2018,3813,828765,393812,302243,0.209,4026233204,0.415,0.17,9.664,66460465078,19263,200.581,26446,47.327,1.738,607392,15.671
12/20/2018,3984,858173,377916,287138,0.189,3599857751,0.383,0.147,10.667,69444172000,18337,212.484,24630,48.914,1.612,562160,15.724
12/21/2018,4034,806064,388449,280448,0.209,3617601458,0.445,0.196,10.286,70322544864,18406,209.408,22143,43.645,1.739,586561,15.723
12/22/2018,3919,619504,312429,251041,0.218,1976516987,0.293,0.119,8.229,68325378650,12565,107.892,17737,36.333,0.852,475062,15.722
12/23/2018,4039,590793,294048,250563,0.2,1806866947,0.249,0.0654,8.182,70421810239,12553,84.25,17701,36.116,0.698,456850,15.763
12/24/2018,4175,735757,328420,272145,0.186,2900022610,0.353,0.104,9.474,72807331718,16889,154.073,21198,41.168,1.198,523269,15.763
12/25/2018,3829,672862,278015,264893,0.196,2080596285,0.264,0.0694,9.057,66784326506,15490,114.299,18394,38.724,0.912,423129,15.757
12/26/2018,3833,705634,311923,281148,0.191,2434415452,0.221,0.0602,9.172,66853638595,15226,112.016,19107,37.079,0.821,479013,15.761
12/27/2018,3766,693238,342792,299846,0.194,2756531482,0.212,0.0423,8.276,65694192615,15782,101.181,19522,38.225,0.772,544684,15.768
12/28/2018,3746,716650,380252,308100,0.185,3010993396,0.218,0.0425,8.623,65360671015,15338,119,20589,38.309,0.854,560909,15.713
12/29/2018,3915,745344,338764,264842,0.166,2709929509,0.226,0.0439,10.435,68310418638,16718,125.317,19252,34.657,0.88,481711,15.71
12/30/2018,3835,614351,309573,267463,0.22,1563555172,0.199,0.0309,8.182,66925315457,10008,74.458,18295,31.836,0.629,461474,15.712
12/31/2018,3804,687804,310623,259529,0.166,2007215456,0.233,0.0291,9.29,66397316191,12450,105.474,18611,31.275,0.815,472261,15.715
1/1/2019,3744,653046,244461,234576,0.173,1424526113,0.179,0.0254,9.664,65348535552,8744,99.575,17069,31.318,0.6,362558,15.709
1/2/2019,3865,732811,329358,271545,0.169,2515216357,0.257,0.0429,9.536,67471069759,14003,131.198,18830,35.638,0.947,505957,15.693
1/3/2019,3874,735546,355235,290861,0.183,2752308156,0.255,0.0592,9.29,67636611728,12499,147.095,26754,36.12,0.98,516491,15.648
1/4/2019,3821,734502,358511,281623,0.166,2811737633,0.266,0.0517,9.664,66716274276,13168,150.487,21139,35.511,1.041,517169,15.643
1/5/2019,3861,638306,308909,265029,0.17,2048008192,0.179,0.029,8.834,67429025641,11078,92.375,20096,29.152,0.599,459113,15.682
1/6/2019,3925,640725,306803,258381,0.172,2072755737,0.252,0.0408,10.213,68542727113,10471,96.651,18883,31.654,0.933,433832,15.68
1/7/2019,4052,749891,350146,284641,0.179,2995832897,0.34,0.0822,10.213,70771709195,13992,154.25,20476,37.173,1.337,507835,15.677
1/8/2019,4031,669507,362924,318355,0.198,2759732231,0.265,0.0873,8.521,70410186948,11460,115.358,19387,33.179,0.982,529739,15.664
1/9/2019,4036,677570,361911,318892,0.188,2900940391,0.306,0.106,8.78,70512242207,11942,110.409,21237,33.957,1.166,540921,15.66
1/10/2019,3825,750743,381926,327182,0.165,3226614699,0.302,0.106,9.231,66825238691,13597,134.952,20948,38.559,1.309,572517,15.668
1/11/2019,3662,741784,381982,308224,0.16,3335554321,0.288,0.109,9.73,63988750090,14261,132.122,19317,34.92,1.295,548421,15.831
1/12/2019,3648,680278,320388,281364,0.153,1945648852,0.222,0.073,10.435,63755093368,10376,93.512,16138,30.058,0.983,448196,15.832
1/13/2019,3600,668040,293128,276860,0.168,1806714458,0.184,0.0493,10.511,62927338644,9688,68.209,16041,30.026,0.821,412444,15.831
1/14/2019,3604,747636,354741,326536,0.161,2474612004,0.221,0.0585,9.664,62991722386,10395,94.931,19018,32.963,1.063,512960,15.829
1/15/2019,3661,806204,363860,302147,0.144,3483483504,0.257,0.0732,10.909,63995177298,16794,146.463,18363,31.546,1.269,551314,15.802
1/16/2019,3626,854316,389465,305569,0.16,2762800470,0.298,0.107,10.827,63400681290,11842,166.591,18790,30.686,1.487,581094,15.801
1/17/2019,3623,831491,368724,296568,0.153,2399148872,0.287,0.108,11.339,63357469225,10550,151.356,21544,30.103,1.459,514682,15.816
1/18/2019,3637,794645,387309,305827,0.168,2283401178,0.249,0.074,10.435,63597039010,10566,146.706,19125,28.987,1.199,554253,15.797
1/19/2019,3689,738045,321738,282055,0.158,1619422745,0.23,0.0468,10.827,64510142528,8293,97.749,16923,26.268,1.047,454973,15.796
1/20/2019,3638,625012,303473,293961,0.157,1722151733,0.178,0.0373,9.172,63627886204,8315,73.766,17285,25.537,0.73,446051,15.794
1/21/2019,3558,734970,353639,315052,0.159,2110258660,0.225,0.0478,9.6,62243536234,17537,131.352,18571,28.514,1.052,523017,15.777
1/22/2019,3573,793686,358780,295910,0.142,2478443633,0.252,0.0683,11.077,62512548921,14099,156.119,18601,28.155,1.27,519865,15.78
1/23/2019,3592,759990,379981,293348,0.156,2457359265,0.278,0.0831,9.863,62852453501,14403,156.073,19434,27.432,1.228,593232,15.775
1/24/2019,3576,692186,374322,307984,0.174,2347643312,0.267,0.0887,8.889,62569599523,17178,130.288,19994,28.549,1.123,566739,15.773
1/25/2019,3580,760520,388203,300947,0.14,2400719150,0.295,0.0974,10.435,62656579186,21745,151.895,17787,27.433,1.419,523778,15.778
1/26/2019,3601,718215,355186,288135,0.168,1773545325,0.248,0.0746,9.6,63018022520,11933,93.174,16307,24.778,1.05,512501,15.776
1/27/2019,3578,678870,306429,276514,0.142,1508328043,0.206,0.0541,10.511,62624884981,9492,78.495,14794,24.639,0.921,430181,15.776
1/28/2019,3474,770125,380863,307917,0.152,2976060630,0.273,0.0991,9.931,60806247894,18485,173.628,19069,31.15,1.316,541648,15.771
1/29/2019,3432,778181,381334,326016,0.155,2585945604,0.244,0.091,9.863,60083631409,16468,113.371,19242,30.398,1.253,534219,15.76
1/30/2019,3464,829541,369684,321844,0.137,2817680991,0.228,0.079,10.588,60657442089,24145,116.327,19785,28.51,1.234,528518,15.753
1/31/2019,3459,783696,387745,353790,0.169,2626335762,0.284,0.0887,9.29,60570988690,21299,110.528,20616,28.118,1.477,572176,15.752
2/1/2019,3455,784072,403062,339183,0.156,3220882652,0.337,0.0859,9.114,60501634950,28557,122.648,14658,26.961,1.65,590243,15.854
2/2/2019,3459,757396,338041,321888,0.138,1931538561,0.203,0.056,10,60582064029,16411,87.152,15728,24.926,1.041,499556,15.854
2/3/2019,3454,724160,312514,300033,0.15,1668876614,0.17,0.0548,10.435,60500054155,7954,82.635,15208,23.495,0.848,447396,15.827
2/4/2019,3442,784463,365594,335141,0.151,2032040052,0.176,0.0493,9.796,60302185373,21553,84.318,18658,29.667,0.922,524791,15.815
2/5/2019,3446,802565,396257,353922,0.151,2166953096,0.168,0.0485,9.796,60370276297,26913,103.445,19792,33.781,0.928,559509,15.84
2/6/2019,3400,800137,385779,349432,0.155,2305049292,0.212,0.0461,8.78,59571675744,35689,98.628,20673,32.133,1.052,598210,15.763
2/7/2019,3392,713160,381522,352872,0.152,2224668399,0.161,0.0341,8.276,59437674442,25203,90.5,18834,30.562,0.764,562218,15.766
2/8/2019,3481,729261,411278,335117,0.143,2641012179,0.217,0.072,8.834,60998792673,30472,124.698,20304,31.625,1.016,576688,15.787
2/9/2019,3650,705352,339595,310742,0.154,2067722238,0.209,0.0607,9.6,63979979513,19850,100.781,18400,29.973,0.938,492019,15.788
2/10/2019,3645,705346,301331,299469,0.155,1600284950,0.166,0.0412,10.286,63901881186,7518,57.212,15294,26.703,0.773,429046,15.791
2/11/2019,3637,784190,365089,315580,0.152,2347246047,0.267,0.0863,9.931,63768521747,25273,119.975,17137,28.264,1.261,542544,15.776
2/12/2019,3611,889958,379933,271445,0.142,2486724369,0.457,0.2,11.25,63316502244,42240,288.416,18536,28.337,2.101,744912,15.781
2/13/2019,3617,857617,433948,352498,0.176,2669879361,0.366,0.186,9.412,63417379805,38550,167.324,19037,27.599,1.83,683689,15.849
2/14/2019,3601,860001,380066,354342,0.133,2095542016,0.266,0.102,10.213,63145280953,27910,105.949,20146,27.075,1.464,535009,15.855
2/15/2019,3601,807873,378340,296602,0.145,2394133584,0.321,0.133,11.339,63158177392,26114,144.523,17973,25.999,1.64,509495,15.856
2/16/2019,3617,766757,361506,331987,0.174,2010834348,0.244,0.0937,9.6,63443243993,7836,87.051,14503,24.821,1.179,550473,15.864
2/17/2019,3620,690273,312544,327304,0.146,1762891086,0.212,0.0573,9.057,63502617351,7522,61.363,15013,24.161,0.956,462206,15.866
2/18/2019,3796,809431,402898,344119,0.156,2904021097,0.324,0.115,9.29,66599922754,13076,108.614,20088,33.736,1.496,604582,15.896
2/19/2019,3935,812649,426345,348086,0.165,3337000633,0.414,0.185,9.231,69033889855,20100,135.414,20657,35.28,1.843,589473,15.898
2/20/2019,3943,893195,415350,314190,0.16,3180884438,0.474,0.226,11.077,69183566555,17209,170.31,19783,32.853,2.272,611970,15.896
2/21/2019,3942,895104,393786,297476,0.15,2947073845,0.46,0.23,12.101,69185476839,14343,162.612,18673,31.232,2.281,568415,15.894
2/22/2019,3958,813363,431439,347677,0.198,2767250699,0.44,0.219,8.944,69472553572,15550,126.282,18990,29.979,1.887,659655,15.916
2/23/2019,4006,757262,356237,328096,0.151,2624873297,0.311,0.147,10.07,70322912604,12159,88.679,17467,30.331,1.404,489686,15.909
2/24/2019,4020,810198,341253,320309,0.17,2382406266,0.371,0.172,10.511,70574626833,11948,84.305,19043,36.812,1.697,476422,15.897
2/25/2019,3822,844004,397534,336491,0.162,3274279885,0.441,0.196,10.07,67106834962,17225,132.045,18557,31.877,2.128,550416,15.889
2/26/2019,3823,826141,422585,366407,0.176,3001158362,0.374,0.172,8.944,67128554508,17952,112.142,18337,29.669,1.751,628703,15.929
2/27/2019,3819,847877,416458,344419,0.163,3165795829,0.362,0.159,10.213,67060993735,15591,131.322,17989,27.904,1.82,580327,15.958
2/28/2019,3833,864280,419830,367677,0.155,3518053971,0.316,0.134,9.6,67317019761,16044,112.044,17668,27.635,1.591,577452,15.676
3/1/2019,3837,805852,435343,354260,0.159,2869065387,0.33,0.144,8.889,67389264253,14839,119.255,16498,26.61,1.484,603147,15.673
3/2/2019,3826,889312,383778,335732,0.146,2302705140,0.289,0.123,10.909,67200149656,16666,88.748,14475,24.583,1.512,542789,15.602
3/3/2019,3819,792584,334670,353537,0.167,4401255612,0.231,0.0989,9.863,67084673685,15612,56.529,14176,24.289,1.159,453635,15.602
3/4/2019,3746,808530,400766,304051,0.15,3498393790,0.351,0.159,10.511,65808376199,21915,190.755,17545,27.275,1.635,575279,15.601
3/5/2019,3786,734006,426441,285567,0.171,3470341794,0.385,0.175,9.664,66525695404,28717,280.446,18838,28.705,1.535,615117,15.599
3/6/2019,3857,817130,420056,277735,0.153,2983209069,0.534,0.251,11.25,67771159769,19856,312.383,18028,28.405,2.347,636450,15.598
3/7/2019,3884,727597,423274,282381,0.164,3138959659,0.525,0.272,10.141,68255106805,18085,306.521,18488,27.574,2.106,616471,15.596
3/8/2019,3896,722121,433937,285118,0.169,2855351746,0.472,0.238,9.863,68473189354,17932,300.573,17183,26.251,1.858,614245,15.64
3/9/2019,3915,642282,370462,239354,0.166,2226581524,0.401,0.183,10.435,68820290333,13380,274.149,17366,25.93,1.404,540407,15.628
3/10/2019,3916,577445,316664,212741,0.15,1934120315,0.351,0.139,10.588,68833858335,12170,269.653,15841,24.944,1.111,445492,15.628
3/11/2019,3889,782630,437704,294599,0.176,2776955575,0.407,0.161,10.141,68368288434,14902,305.274,18186,26.497,1.708,654955,15.632
3/12/2019,3871,727728,427595,285510,0.161,2944938365,0.427,0.193,10.07,68059233130,20136,303.569,19917,26.521,1.733,615505,15.643
3/13/2019,3871,821372,412103,285822,0.159,2942167000,0.488,0.227,10.667,68073017861,15466,308.748,18492,25.692,2.092,609454,15.678
3/14/2019,3874,749851,440632,299774,0.184,3360451680,0.485,0.224,9.29,68127338985,18305,305.066,20023,24.705,1.903,654299,15.676
3/15/2019,3904,721835,441408,296817,0.153,2917576169,0.409,0.194,9.412,68671538709,17975,316.382,20206,24.522,1.602,643452,15.679
3/16/2019,4006,569132,372957,262104,0.177,2376630473,0.342,0.151,8.834,70463903127,12983,278.305,17435,25.322,1.086,545186,15.677
3/17/2019,3988,543878,324028,227144,0.148,1967272659,0.295,0.107,9.863,70155697872,12107,254.38,15347,24.262,0.912,457003,15.676
3/18/2019,3993,678233,419040,291344,0.187,2814149404,0.307,0.101,8.944,70253269924,24376,268.838,18737,27.058,1.1,600067,15.677
3/19/2019,4003,663657,437236,304570,0.169,2818710828,0.293,0.1,8.276,70437009366,19240,269.988,18727,28.929,1.016,657981,15.689
3/20/2019,4021,684263,425307,304799,0.167,3070342481,0.359,0.169,8.944,70764279165,17326,295.909,19248,29.28,1.334,652569,15.667
3/21/2019,4026,742944,425738,300569,0.163,3237103641,0.476,0.245,10.07,70863143619,19671,320.283,19423,29.565,1.95,622889,15.676
3/22/2019,3999,672939,435473,298363,0.168,2837539556,0.364,0.136,8.944,70399397471,23477,313.313,16970,26.6,1.332,625180,15.675
3/23/2019,4000,595725,362474,251428,0.16,2044427023,0.286,0.0917,9.931,70417027846,12099,286.527,15265,24.055,0.981,519525,15.688
3/24/2019,3989,538986,331350,226016,0.153,1854228825,0.277,0.0744,9.6,70233289364,11190,254.835,13501,23.095,0.83,475539,15.692
3/25/2019,3974,776089,419805,322043,0.166,2804603548,0.36,0.142,9.73,69968350255,17657,216.136,17740,25.583,1.555,605883,15.703
3/26/2019,3933,914999,410895,366281,0.145,2970396682,0.391,0.202,10.746,69258854928,13247,131.083,17060,25.845,2.129,572451,15.704
3/27/2019,4014,904405,445765,383037,0.17,2989560361,0.503,0.289,9.664,70689039178,13592,174.5,18796,28.596,2.514,689861,15.72
3/28/2019,4032,916249,450016,393552,0.166,3243278700,0.49,0.28,9.863,71018036007,14818,162.049,19331,26.816,2.554,654617,15.76
3/29/2019,4080,910726,442468,369670,0.163,3588471440,0.701,0.363,9.796,71867282015,14570,193.697,19794,27.616,3.341,665574,15.777
3/30/2019,4103,929526,406134,377644,0.156,2509432049,0.594,0.363,10.36,72288326404,10008,156.855,16862,23.984,3.052,618000,15.786
3/31/2019,4103,930324,363088,381513,0.174,2330880171,0.48,0.299,10.36,72284301943,9841,144.839,13999,23.026,2.504,554027,15.727
4/1/2019,4138,919462,421623,368768,0.161,3295362243,0.694,0.414,10.588,72920573215,19553,211.704,19381,29.16,3.512,615050,15.729
4/2/2019,4646,917508,533178,401350,0.214,6940594244,1.325,0.745,9.172,81872169870,39673,309.252,31271,64.989,5.514,784070,15.611
4/3/2019,5028,914967,493018,360108,0.204,4980171282,1.984,1.045,10.141,88619437483,18222,411.773,27604,68.235,7.415,736732,15.618
4/4/2019,4974,898250,467177,354520,0.212,4770229476,2.167,1.194,10.286,87663758652,17925,299.853,19138,49.695,8.114,706579,15.646
4/5/2019,4985,907871,484783,386932,0.215,4080200801,1.479,0.808,9.114,87868404290,13920,193.52,21242,40.256,5.497,793234,15.637
